Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,32.0,32.900001525878906,31.0,31.600000381469727,20.561965942382812,22386
2002-07-02,32.75,33.5,32.099998474121094,33.150001525878906,21.57054328918457,31739
2002-07-03,32.099998474121094,34.70000076293945,32.099998474121094,33.45000076293945,21.7657527923584,33432
2002-07-04,34.0,34.45000076293945,32.150001525878906,32.25,20.98491668701172,24472
2002-07-05,33.5,34.400001525878906,32.70000076293945,33.900001525878906,22.05856704711914,20925
2002-07-08,34.95000076293945,38.25,34.95000076293945,37.25,24.23839569091797,52887
2002-07-09,37.5,38.70000076293945,35.75,35.79999923706055,23.29488182067871,30369
2002-07-10,35.849998474121094,36.20000076293945,34.25,34.349998474121094,22.35137939453125,13485
2002-07-11,34.0,35.95000076293945,34.0,34.849998474121094,22.67672348022461,12507
2002-07-12,35.0,35.0,33.70000076293945,34.45000076293945,22.41644287109375,7365
2002-07-15,33.04999923706055,33.79999923706055,31.899999618530273,32.599998474121094,21.212657928466797,10703
2002-07-16,32.5,33.5,32.0,32.79999923706055,21.342796325683594,9711
2002-07-17,32.0,32.25,29.049999237060547,31.850000381469727,20.724637985229492,12933
2002-07-18,32.0,32.5,32.0,32.400001525878906,21.08251953125,2200
2002-07-19,32.349998474121094,32.70000076293945,31.799999237060547,31.950000762939453,20.789710998535156,6237
2002-07-22,30.0,31.0,29.100000381469727,29.100000381469727,18.935230255126953,10195
2002-07-23,28.700000762939453,30.5,28.700000762939453,29.950000762939453,19.48831558227539,4111
2002-07-24,30.899999618530273,32.54999923706055,29.0,29.75,19.358177185058594,9214
2002-07-25,30.0,30.100000381469727,28.649999618530273,29.049999237060547,18.90268898010254,9000
2002-07-26,28.0,28.950000762939453,27.5,28.100000381469727,18.28453254699707,5953
2002-07-29,29.799999237060547,29.799999237060547,26.200000762939453,26.700000762939453,17.37355613708496,7462
2002-07-30,29.950000762939453,30.0,26.549999237060547,27.0,17.568767547607422,5309
2002-07-31,25.049999237060547,27.75,25.049999237060547,27.5,17.894115447998047,10808
2002-08-01,29.0,29.799999237060547,27.75,28.100000381469727,18.28453254699707,11125
2002-08-02,28.899999618530273,28.899999618530273,26.5,26.899999618530273,17.503698348999023,13750
2002-08-05,29.25,29.25,27.850000381469727,28.450000762939453,18.512277603149414,3350
2002-08-06,29.799999237060547,29.899999618530273,28.0,28.399999618530273,18.479738235473633,4989
2002-08-07,30.100000381469727,30.25,28.700000762939453,29.950000762939453,19.48831558227539,12415
2002-08-08,31.25,31.25,29.399999618530273,29.5,19.195505142211914,7322
2002-08-09,29.899999618530273,30.0,28.850000381469727,29.850000381469727,19.42325210571289,5043
2002-08-12,30.5,30.600000381469727,29.799999237060547,30.299999237060547,19.716064453125,1742
2002-08-13,30.850000381469727,30.899999618530273,30.0,30.200000762939453,19.6509952545166,3919
2002-08-14,30.350000381469727,30.399999618530273,29.600000381469727,30.0,19.52085304260254,1052
2002-08-15,30.0,30.0,30.0,30.0,19.52085304260254,0
2002-08-16,30.0,30.649999618530273,30.0,30.600000381469727,19.911270141601562,6867
2002-08-19,31.399999618530273,32.5,31.100000381469727,32.349998474121094,21.049985885620117,6199
2002-08-20,32.0,32.25,31.299999237060547,32.099998474121094,20.88731575012207,3710
2002-08-21,32.54999923706055,32.54999923706055,32.0,32.5,21.147586822509766,3339
2002-08-22,32.70000076293945,33.75,32.70000076293945,33.5,21.79828643798828,3713
2002-08-23,32.5,33.5,32.5,33.20000076293945,21.60308074951172,2353
2002-08-26,32.099998474121094,33.54999923706055,31.899999618530273,33.5,21.79828643798828,3192
2002-08-27,33.0,33.349998474121094,32.099998474121094,33.0,21.472944259643555,5294
2002-08-28,32.900001525878906,34.20000076293945,32.04999923706055,33.650001525878906,21.89589500427246,11797
2002-08-29,34.5,34.5,33.75,34.150001525878906,22.221237182617188,12471
2002-08-30,34.25,34.849998474121094,34.0,34.099998474121094,22.188703536987305,16337
2002-09-02,34.900001525878906,35.650001525878906,34.0,34.650001525878906,22.546579360961914,39557
2002-09-03,34.95000076293945,35.0,32.599998474121094,32.75,21.310264587402344,27013
2002-09-04,33.599998474121094,34.0,33.400001525878906,33.95000076293945,22.091100692749023,1964
2002-09-05,34.0,34.0,32.20000076293945,33.5,21.79828643798828,5310
2002-09-06,33.900001525878906,33.95000076293945,32.5,33.400001525878906,21.733217239379883,3795
2002-09-09,34.70000076293945,34.70000076293945,32.29999923706055,33.349998474121094,21.70068359375,2501
2002-09-10,33.349998474121094,33.349998474121094,33.349998474121094,33.349998474121094,21.70068359375,0
2002-09-11,30.200000762939453,34.0,30.200000762939453,34.0,22.123634338378906,4933
2002-09-12,33.5,33.900001525878906,33.5,33.599998474121094,21.863353729248047,7327
2002-09-13,32.099998474121094,33.0,32.099998474121094,32.5,21.147586822509766,3764
2002-09-16,32.0,32.5,31.5,32.099998474121094,20.88731575012207,1763
2002-09-17,32.5,32.54999923706055,31.299999237060547,31.950000762939453,20.789710998535156,757
2002-09-18,31.0,32.0,30.5,31.299999237060547,20.36675453186035,5840
2002-09-19,31.049999237060547,31.049999237060547,30.399999618530273,30.850000381469727,20.073942184448242,7834
2002-09-20,30.5,31.25,30.5,31.0,20.171550750732422,1346
2002-09-23,31.100000381469727,31.75,31.100000381469727,31.75,20.659564971923828,1066
2002-09-24,31.5,31.899999618530273,31.25,31.700000762939453,20.62703514099121,4198
2002-09-25,31.100000381469727,31.899999618530273,31.100000381469727,31.700000762939453,20.62703514099121,1756
2002-09-26,31.049999237060547,32.20000076293945,31.049999237060547,31.200000762939453,20.30168914794922,1696
2002-09-27,31.25,31.850000381469727,31.25,31.649999618530273,20.594499588012695,21176
2002-09-30,30.649999618530273,31.0,30.5,30.700000762939453,19.976341247558594,1965
2002-10-01,30.5,31.0,30.5,30.600000381469727,19.911270141601562,2376
2002-10-02,30.600000381469727,30.600000381469727,30.600000381469727,30.600000381469727,19.911270141601562,0
2002-10-03,30.0,30.649999618530273,30.0,30.100000381469727,19.585922241210938,3309
2002-10-04,29.950000762939453,30.5,29.450000762939453,30.0,19.52085304260254,1397
2002-10-07,30.149999618530273,31.0,30.149999618530273,31.0,20.171550750732422,1657
2002-10-08,31.75,31.75,31.0,31.049999237060547,20.204082489013672,15877
2002-10-09,30.25,31.950000762939453,30.25,31.850000381469727,20.724637985229492,10366
2002-10-10,30.350000381469727,31.799999237060547,30.350000381469727,31.0,20.171550750732422,810
2002-10-11,30.25,31.100000381469727,30.25,30.399999618530273,19.781129837036133,1517
2002-10-14,32.0,32.0,29.5,29.75,19.358177185058594,3526
2002-10-15,29.75,29.75,29.75,29.75,19.358177185058594,0
2002-10-16,32.900001525878906,33.0,30.100000381469727,30.700000762939453,19.976341247558594,17209
2002-10-17,30.100000381469727,31.5,29.100000381469727,30.0,19.52085304260254,510
2002-10-18,30.0,30.200000762939453,29.100000381469727,29.100000381469727,18.935230255126953,1502
2002-10-21,28.5,29.0,28.5,29.0,18.870159149169922,468
2002-10-22,27.850000381469727,29.899999618530273,27.850000381469727,29.899999618530273,19.455781936645508,1471
2002-10-23,29.0,29.100000381469727,29.0,29.0,18.870159149169922,600
2002-10-24,27.75,27.75,27.049999237060547,27.649999618530273,17.99172019958496,2257
2002-10-25,27.0,29.0,27.0,28.899999618530273,18.80508804321289,1656
2002-10-28,28.049999237060547,29.950000762939453,28.049999237060547,29.600000381469727,19.260574340820312,533
2002-10-29,30.25,30.600000381469727,29.5,30.0,19.52085304260254,3001
2002-10-30,30.100000381469727,30.299999237060547,29.700000762939453,30.0,19.52085304260254,2645
2002-10-31,29.600000381469727,30.450000762939453,29.5,30.350000381469727,19.748600006103516,1131
2002-11-01,30.0,30.100000381469727,30.0,30.100000381469727,19.585922241210938,174
2002-11-04,32.0,32.0,30.899999618530273,31.149999618530273,20.269149780273438,870
2002-11-05,30.100000381469727,30.149999618530273,29.5,29.600000381469727,19.260574340820312,1651
2002-11-06,29.600000381469727,29.600000381469727,29.600000381469727,29.600000381469727,19.260574340820312,0
2002-11-07,29.5,29.5,29.0,29.100000381469727,18.935230255126953,4125
2002-11-08,29.0,29.0,28.0,28.75,18.70747947692871,2450
2002-11-11,28.5,28.5,28.5,28.5,18.544811248779297,250
2002-11-12,28.75,28.899999618530273,28.0,28.5,18.544811248779297,1750
2002-11-13,27.799999237060547,27.799999237060547,27.600000381469727,27.700000762939453,18.02425193786621,2264
2002-11-14,28.399999618530273,28.5,27.600000381469727,28.0,18.219463348388672,2932
2002-11-15,28.5,28.5,28.0,28.399999618530273,18.479738235473633,2878
2002-11-18,29.0,29.0,28.200000762939453,28.549999237060547,18.577346801757812,8650
2002-11-19,28.549999237060547,28.549999237060547,28.549999237060547,28.549999237060547,18.577346801757812,0
2002-11-20,28.399999618530273,31.0,28.399999618530273,29.049999237060547,18.90268898010254,5426
2002-11-21,30.0,30.5,30.0,30.0,19.52085304260254,756
2002-11-22,29.5,30.100000381469727,29.5,29.5,19.195505142211914,1070
2002-11-25,29.25,30.450000762939453,29.149999618530273,29.950000762939453,19.48831558227539,3723
2002-11-26,29.75,30.5,29.75,30.0,19.52085304260254,626
2002-11-27,29.75,30.0,29.75,30.0,19.52085304260254,1502
2002-11-28,31.899999618530273,31.899999618530273,30.049999237060547,31.450000762939453,20.464365005493164,3757
2002-11-29,31.0,32.900001525878906,30.600000381469727,31.200000762939453,20.30168914794922,5627
