Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,8.778665542602539,8.833333015441895,8.773332595825195,8.831999778747559,7.364415645599365,208125
1996-01-02,8.831999778747559,9.013333320617676,8.399999618530273,8.720000267028809,7.271029949188232,1623750
1996-01-03,8.720000267028809,8.880000114440918,8.626666069030762,8.658665657043457,7.21988582611084,721875
1996-01-04,8.658665657043457,8.653332710266113,8.399999618530273,8.567999839782715,7.144283771514893,620625
1996-01-05,8.567999839782715,8.640000343322754,8.50666618347168,8.546666145324707,7.126498222351074,350625
1996-01-08,8.546666145324707,8.520000457763672,8.373332977294922,8.399999618530273,7.0042009353637695,645000
1996-01-09,8.399999618530273,8.493332862854004,8.295999526977539,8.4226655960083,7.023102760314941,903750
1996-01-10,8.4226655960083,8.613332748413086,8.426666259765625,8.491999626159668,7.080913066864014,455625
1996-01-11,8.491999626159668,8.613332748413086,8.486665725708008,8.578665733337402,7.153178691864014,110625
1996-01-12,8.800000190734863,8.800000190734863,8.65999984741211,8.727999687194824,7.277699947357178,543750
1996-01-15,8.727999687194824,8.713333129882812,8.520000457763672,8.687999725341797,7.244345664978027,436875
1996-01-16,8.687999725341797,9.333333015441895,8.69333267211914,8.947999954223633,7.461143970489502,746250
1996-01-17,8.947999954223633,8.826665878295898,8.699999809265137,8.709333419799805,7.262133598327637,270000
1996-01-18,8.709333419799805,8.746665954589844,8.586666107177734,8.694665908813477,7.249904632568359,163125
1996-01-19,8.694665908813477,8.772000312805176,8.65999984741211,8.721332550048828,7.272139549255371,183750
1996-01-22,8.721332550048828,8.853333473205566,8.686665534973145,8.826665878295898,7.359970569610596,318750
1996-01-23,8.826665878295898,8.826665878295898,8.399999618530273,8.503999710083008,7.090917110443115,376875
1996-01-24,8.503999710083008,8.505332946777344,7.8933329582214355,8.03066635131836,6.696237087249756,556875
1996-01-25,8.03066635131836,8.133333206176758,7.8946661949157715,7.921332836151123,6.60507345199585,245625
1996-01-26,7.921332836151123,7.921332836151123,7.921332836151123,7.921332836151123,6.60507345199585,0
1996-01-29,7.921332836151123,8.119999885559082,7.840000152587891,8.074666023254395,6.732928276062012,298125
1996-01-30,8.074666023254395,8.25333309173584,7.840000152587891,7.941332817077637,6.6217498779296875,451875
1996-01-31,7.941332817077637,8.133333206176758,8.001333236694336,8.073332786560059,6.731815338134766,183750
1996-02-01,8.073332786560059,8.333333015441895,7.8946661949157715,8.312000274658203,6.930823802947998,198750
1996-02-02,8.312000274658203,8.640000343322754,8.017333030700684,8.429332733154297,7.028661251068115,221250
1996-02-05,8.429332733154297,8.666666030883789,8.293333053588867,8.466666221618652,7.05979061126709,851250
1996-02-06,8.466666221618652,8.800000190734863,8.533332824707031,8.554665565490723,7.1331682205200195,211875
1996-02-07,8.554665565490723,8.853333473205566,8.43466567993164,8.829333305358887,7.362191677093506,549375
1996-02-08,8.800000190734863,8.933333396911621,8.720000267028809,8.898666381835938,7.42000675201416,225000
1996-02-09,8.898666381835938,9.493332862854004,8.960000038146973,9.261333465576172,7.722411632537842,450000
1996-02-12,9.261333465576172,9.386666297912598,9.119999885559082,9.121333122253418,7.605674743652344,226875
1996-02-13,9.121333122253418,9.199999809265137,8.906665802001953,9.178666114807129,7.65347957611084,159375
1996-02-14,9.178666114807129,9.600000381469727,9.199999809265137,9.260000228881836,7.7212982177734375,185625
1996-02-15,9.260000228881836,9.278665542602539,9.11733341217041,9.146665573120117,7.626795291900635,133125
1996-02-16,9.146665573120117,9.199999809265137,9.0426664352417,9.14266586303711,7.623462200164795,178125
1996-02-19,9.14266586303711,9.986665725708008,9.11866569519043,9.406665802001953,7.843591690063477,487500
1996-02-20,9.406665802001953,9.600000381469727,9.359999656677246,9.4226655960083,7.856934070587158,226875
1996-02-21,9.4226655960083,9.4226655960083,9.4226655960083,9.4226655960083,7.856934070587158,0
1996-02-22,9.4226655960083,9.868000030517578,9.453332901000977,9.746665954589844,8.127098083496094,414375
1996-02-23,9.746665954589844,10.133333206176758,9.880000114440918,10.02400016784668,8.358349800109863,403125
1996-02-26,10.02400016784668,10.613332748413086,10.026665687561035,10.557332992553711,8.803057670593262,843750
1996-02-27,10.557332992553711,10.453332901000977,9.986665725708008,10.100000381469727,8.421717643737793,618750
1996-02-28,10.100000381469727,10.386666297912598,9.947999954223633,9.972000122070312,8.314986228942871,588750
1996-02-29,9.972000122070312,9.893333435058594,9.680000305175781,9.726666450500488,8.110419273376465,384375
1996-03-01,9.726666450500488,9.866665840148926,9.586666107177734,9.767999649047852,8.144885063171387,206250
1996-03-04,9.786665916442871,10.079999923706055,9.733332633972168,9.98799991607666,8.328330993652344,352500
1996-03-05,9.98799991607666,9.98799991607666,9.98799991607666,9.98799991607666,8.328330993652344,0
1996-03-06,9.98799991607666,10.239999771118164,9.866665840148926,10.09333324432373,8.416157722473145,566250
1996-03-07,10.09333324432373,10.279999732971191,10.0,10.11733341217041,8.436172485351562,1591875
1996-03-08,10.11733341217041,10.10666561126709,9.949333190917969,10.003999710083008,8.341670989990234,1136250
1996-03-11,10.003999710083008,9.892000198364258,9.733332633972168,9.847999572753906,8.211592674255371,210000
1996-03-12,9.847999572753906,9.866665840148926,9.733332633972168,9.781332969665527,8.156002044677734,159375
